"ID","NAME","DESCRIPTION"
"S126.SH","Financial auxiliaries, Saint Helena, Ascension and Tristan da Cunha","Financial auxiliaries, Saint Helena, Ascension and Tristan da Cunha"
"S126.SI","Financial auxiliaries, Slovenia","Financial auxiliaries, Slovenia"
"S126.SK","Financial auxiliaries, Slovakia","Financial auxiliaries, Slovakia"
"S126.TH","Financial auxiliaries, Thailand","Financial auxiliaries, Thailand"
"S126.TR","Financial auxiliaries, Turkey","Financial auxiliaries, Turkey"
"S126.TW","Financial auxiliaries, Taiwan (Province of China)","Financial auxiliaries, Taiwan (Province of China)"
"S126.TZ","Financial auxiliaries, Tanzania, United Republic of","Financial auxiliaries, Tanzania, United Republic of"
"S126.UA","Financial auxiliaries, Ukraine","Financial auxiliaries, Ukraine"
"S126.US","Financial auxiliaries, United States of America (the)","Financial auxiliaries, United States excluding American Samoa (AS), Guam (GU), Northern Mariana Islands (MP), Puerto Rico (PR), United States Minor Outlying Islands (UM), Virgin Islands, U.S. (VI)"
"S126.VA","Financial auxiliaries, Holy See (the)","Financial auxiliaries, Holy See (the)"
"S126.VE","Financial auxiliaries, Venezuela (Bolivarian Republic of)","Financial auxiliaries, Venezuela (Bolivarian Republic of)"
"S126.VG","Financial auxiliaries, Virgin Islands (British)","Financial auxiliaries, Virgin Islands (British)"
"S126.ZA","Financial auxiliaries, South Africa","Financial auxiliaries, South Africa"
"S126.ZM","Financial auxiliaries, Zambia","Financial auxiliaries, Zambia"
"S127.AE","Captive financial institutions and money lenders, United Arab Emirates (the)","Captive financial institutions and money lenders, United Arab Emirates (the)"
"S127.AF","Captive financial institutions and money lenders, Afghanistan","Captive financial institutions and money lenders, Afghanistan"
"S127.AL","Captive financial institutions and money lenders, Albania","Captive financial institutions and money lenders, Albania"
"S127.AO","Captive financial institutions and money lenders, Angola","Captive financial institutions and money lenders, Angola"
"S127.AR","Captive financial institutions and money lenders, Argentina","Captive financial institutions and money lenders, Argentina"
"S127.AT","Captive financial institutions and money lenders, Austria","Captive financial institutions and money lenders, Austria"
"S127.AU","Captive financial institutions and money lenders, Australia","Captive financial institutions and money lenders, Australia"
"S127.BE","Captive financial institutions and money lenders, Belgium","Captive financial institutions and money lenders, Belgium"
"S127.BG","Captive financial institutions and money lenders, Bulgaria","Captive financial institutions and money lenders, Bulgaria"
"S127.BH","Captive financial institutions and money lenders, Bahrain","Captive financial institutions and money lenders, Bahrain"
"S127.BJ","Captive financial institutions and money lenders, Benin","Captive financial institutions and money lenders, Benin"
"S127.BM","Captive financial institutions and money lenders, Bermuda","Captive financial institutions and money lenders, Bermuda"
"S127.BR","Captive financial institutions and money lenders, Brazil","Captive financial institutions and money lenders, Brazil"
"S127.BS","Captive financial institutions and money lenders, Bahamas (the)","Captive financial institutions and money lenders, Bahamas (the)"
"S127.BY","Captive financial institutions and money lenders, Belarus","Captive financial institutions and money lenders, Belarus"
"S127.BZ","Captive financial institutions and money lenders, Belize","Captive financial institutions and money lenders, Belize"
"S127.CA","Captive financial institutions and money lenders, Canada","Captive financial institutions and money lenders, Canada"
"S127.CG","Captive financial institutions and money lenders, Congo (the)","Captive financial institutions and money lenders, Congo (the)"
"S127.CH","Captive financial institutions and money lenders, Switzerland","Captive financial institutions and money lenders, Switzerland"
"S127.CL","Captive financial institutions and money lenders, Chile","Captive financial institutions and money lenders, Chile"
"S127.CM","Captive financial institutions and money lenders, Cameroon","Captive financial institutions and money lenders, Cameroon"
"S127.CN","Captive financial institutions and money lenders, China","Captive financial institutions and money lenders, China excluding Taiwan (TW), Hong Kong (HK), Macao (MO)"
"S127.CO","Captive financial institutions and money lenders, Colombia","Captive financial institutions and money lenders, Colombia"
"S127.CW","Captive financial institutions and money lenders, Curacao","Captive financial institutions and money lenders, Curacao"
"S127.CY","Captive financial institutions and money lenders, Cyprus","Captive financial institutions and money lenders, Cyprus"
"S127.CZ","Captive financial institutions and money lenders, Czechia","Captive financial institutions and money lenders, Czechia"
"S127.DE","Captive financial institutions and money lenders, Germany","Captive financial institutions and money lenders, Germany"
"S127.DK","Captive financial institutions and money lenders, Denmark","Captive financial institutions and money lenders, Denmark"
"S127.DO","Captive financial institutions and money lenders, Dominican Republic (the)","Captive financial institutions and money lenders, Dominican Republic (the)"
"S127.EG","Captive financial institutions and money lenders, Egypt","Captive financial institutions and money lenders, Egypt"
"S127.ER","Captive financial institutions and money lenders, Eritrea","Captive financial institutions and money lenders, Eritrea"
"S127.ES","Captive financial institutions and money lenders, Spain","Captive financial institutions and money lenders, Spain"
"S127.FI","Captive financial institutions and money lenders, Finland","Captive financial institutions and money lenders, Finland excluding Aland (AX)"
"S127.FO","Captive financial institutions and money lenders, Faroe Islands (the)","Captive financial institutions and money lenders, Faroe Islands (the)"
"S127.FR","Captive financial institutions and money lenders, France","Captive financial institutions and money lenders, France excluding Guadeloupe (GP), Guyane (GF), La Réunion (RE), Martinique (MQ), Mayotte (YT), Nouvelle-Calédonie (NC), Polynésie française (PF), Saint-Barthélemy (BL), Saint-Martin (MF), Saint-Pierre-et-Miquelon (PM), Terres australes françaises (TF), Wallis-et-Futuna (WF)"
"S127.GB","Captive financial institutions and money lenders, United Kingdom of Great Britain and Northern Ireland (the)","Captive financial institutions and money lenders, United Kingdom of Great Britain and Northern Ireland (the)"
"S127.GE","Captive financial institutions and money lenders, Georgia","Captive financial institutions and money lenders, Georgia"
"S127.GG","Captive financial institutions and money lenders, Guernsey","Captive financial institutions and money lenders, Guernsey"
"S127.GI","Captive financial institutions and money lenders, Gibraltar","Captive financial institutions and money lenders, Gibraltar"
"S127.GR","Captive financial institutions and money lenders, Greece","Captive financial institutions and money lenders, Greece"
"S127.HK","Captive financial institutions and money lenders, Hong Kong","Captive financial institutions and money lenders, Hong Kong"
"S127.HR","Captive financial institutions and money lenders, Croatia","Captive financial institutions and money lenders, Croatia"
"S127.HU","Captive financial institutions and money lenders, Hungary","Captive financial institutions and money lenders, Hungary"
"S127.ID","Captive financial institutions and money lenders, Indonesia","Captive financial institutions and money lenders, Indonesia"
"S127.IE","Captive financial institutions and money lenders, Ireland","Captive financial institutions and money lenders, Ireland"
"S127.IL","Captive financial institutions and money lenders, Israel","Captive financial institutions and money lenders, Israel"
"S127.IM","Captive financial institutions and money lenders, Isle of Man","Captive financial institutions and money lenders, Isle of Man"
"S127.IN","Captive financial institutions and money lenders, India","Captive financial institutions and money lenders, India"
"S127.IO","Captive financial institutions and money lenders, British Indian Ocean Territory (the)","Captive financial institutions and money lenders, British Indian Ocean Territory (the)"
"S127.IS","Captive financial institutions and money lenders, Iceland","Captive financial institutions and money lenders, Iceland"
"S127.IT","Captive financial institutions and money lenders, Italy","Captive financial institutions and money lenders, Italy"
"S127.JE","Captive financial institutions and money lenders, Jersey","Captive financial institutions and money lenders, Jersey"
"S127.JP","Captive financial institutions and money lenders, Japan","Captive financial institutions and money lenders, Japan"
"S127.KE","Captive financial institutions and money lenders, Kenya","Captive financial institutions and money lenders, Kenya"
"S127.KR","Captive financial institutions and money lenders, Korea (the Republic of)","Captive financial institutions and money lenders, Korea (the Republic of)"
"S127.KY","Captive financial institutions and money lenders, Cayman Islands (the)","Captive financial institutions and money lenders, Cayman Islands (the)"
"S127.KZ","Captive financial institutions and money lenders, Kazakhstan","Captive financial institutions and money lenders, Kazakhstan"
"S127.LB","Captive financial institutions and money lenders, Lebanon","Captive financial institutions and money lenders, Lebanon"
"S127.LR","Captive financial institutions and money lenders, Liberia","Captive financial institutions and money lenders, Liberia"
